sale_id,sale_date,customer_name,customer_city,product_name,product_category,unit_price,quantity,total_amount,seller_name,sales_channel,sale_status,payment_method
1452,2024-02-29,Customer_128,CABA,Sports Backpack,Accessories,26000,1,26000,Lucas,WhatsApp,Pending,Cash
1453,2025-04-20,Customer_259,Vicente Lopez,Adidas Predator,Boots,160000,1,160000,Martin,WhatsApp,Cancelled,Transfer
1454,2025-05-15,Customer_305,Vicente Lopez,Nike Mercurial,Boots,145000,1,145000,David,Referral,Cancelled,Credit Card
1455,2024-09-21,Customer_47,Olivos,Puma Future,Boots,138000,1,138000,David,Referral,Closed,Cash
1456,2024-08-07,Customer_114,Buenos Aires,Sports Backpack,Accessories,26000,2,52000,Martin,Instagram,Pending,Debit
1457,2024-01-10,Customer_243,Buenos Aires,Training Jacket,Training,78000,1,78000,Martin,Instagram,Cancelled,Transfer
1458,2024-11-08,Customer_330,Olivos,Nike Mercurial,Boots,145000,1,145000,Lucas,Referral,Pending,Debit
1459,2025-04-22,Customer_155,San Isidro,Adidas Predator,Boots,160000,1,160000,Martin,Referral,Cancelled,Transfer
1460,2025-01-18,Customer_288,San Isidro,Boca Jersey,Jersey,55000,2,110000,Martin,MercadoLibre,Pending,Transfer
1461,2024-12-10,Customer_142,Olivos,Compression Shorts,Shorts,35000,1,35000,Lucas,MercadoLibre,Cancelled,Credit Card
1462,2025-06-13,Customer_124,CABA,Nike Mercurial,Boots,145000,1,145000,Martin,Referral,Cancelled,Credit Card
1463,2024-01-27,Customer_336,Vicente Lopez,Gym Hoodie,Training,85000,1,85000,Lucas,MercadoLibre,Pending,Debit
1464,2024-02-06,Customer_299,San Isidro,Training Shorts,Shorts,28000,3,84000,David,MercadoLibre,Cancelled,Cash
1465,2025-05-02,Customer_344,Olivos,Gym Hoodie,Training,85000,2,170000,Martin,MercadoLibre,Closed,Cash
1466,2025-04-27,Customer_66,Olivos,Adidas Predator,Boots,160000,1,160000,Martin,Instagram,Cancelled,Credit Card
1467,2024-08-15,Customer_182,Buenos Aires,Gym Hoodie,Training,85000,1,85000,Martin,MercadoLibre,Pending,Credit Card
1468,2024-10-28,Customer_238,CABA,Puma Future,Boots,138000,1,138000,Lucas,WhatsApp,Cancelled,Transfer
1469,2025-05-27,Customer_62,Vicente Lopez,Compression Shorts,Shorts,35000,1,35000,Martin,MercadoLibre,Pending,Transfer
1470,2024-05-20,Customer_103,Olivos,Sports Backpack,Accessories,26000,1,26000,Lucas,Referral,Closed,Credit Card
1471,2024-07-03,Customer_42,Vicente Lopez,Sports Backpack,Accessories,26000,3,78000,Lucas,Instagram,Pending,Transfer
1472,2024-10-07,Customer_108,Buenos Aires,Boca Jersey,Jersey,55000,2,110000,Martin,Instagram,Pending,Transfer
1473,2025-03-20,Customer_325,Vicente Lopez,Argentina Jersey,Jersey,65000,2,130000,Lucas,Referral,Pending,Debit
1474,2025-06-30,Customer_103,Olivos,Boca Jersey,Jersey,55000,1,55000,David,MercadoLibre,Cancelled,Cash
1475,2024-01-05,Customer_321,Buenos Aires,Boca Jersey,Jersey,55000,3,165000,David,MercadoLibre,Pending,Cash
1476,2025-05-30,Customer_302,Olivos,River Jersey,Jersey,56000,2,112000,David,WhatsApp,Closed,Credit Card
1477,2025-06-16,Customer_306,San Isidro,Adidas Predator,Boots,160000,2,320000,Lucas,Referral,Cancelled,Cash
1478,2025-01-02,Customer_97,Buenos Aires,Puma Future,Boots,138000,2,276000,Lucas,WhatsApp,Closed,Cash
1479,2024-08-04,Customer_12,San Isidro,Football Socks,Accessories,12000,1,12000,Martin,Instagram,Closed,Credit Card
1480,2024-02-08,Customer_193,Olivos,Football Socks,Accessories,12000,3,36000,Martin,WhatsApp,Cancelled,Transfer
1481,2024-01-21,Customer_25,CABA,Gym Hoodie,Training,85000,1,85000,Lucas,Referral,Pending,Transfer
1482,2025-04-30,Customer_79,Buenos Aires,Training Jacket,Training,78000,1,78000,Martin,WhatsApp,Pending,Debit
1483,2025-06-16,Customer_139,San Isidro,Gym Hoodie,Training,85000,1,85000,Martin,Instagram,Pending,Transfer
1484,2024-04-30,Customer_145,CABA,Training Jacket,Training,78000,3,234000,David,Referral,Closed,Cash
1485,2025-06-19,Customer_104,Olivos,Captain Armband,Accessories,10000,1,10000,Martin,Referral,Pending,Cash
1486,2025-05-23,Customer_107,Vicente Lopez,Boca Jersey,Jersey,55000,2,110000,Lucas,Instagram,Closed,Transfer
1487,2024-04-23,Customer_294,Vicente Lopez,Gym Hoodie,Training,85000,1,85000,David,WhatsApp,Cancelled,Transfer
1488,2024-04-13,Customer_132,Buenos Aires,Football Socks,Accessories,12000,3,36000,Lucas,MercadoLibre,Pending,Debit
1489,2024-06-27,Customer_21,Olivos,Boca Jersey,Jersey,55000,1,55000,Lucas,MercadoLibre,Pending,Transfer
1490,2024-01-10,Customer_71,Buenos Aires,River Jersey,Jersey,56000,1,56000,Lucas,MercadoLibre,Pending,Credit Card
1491,2025-01-16,Customer_176,Buenos Aires,Football Socks,Accessories,12000,1,12000,David,Referral,Pending,Debit
1492,2025-05-04,Customer_216,Buenos Aires,Adidas Predator,Boots,160000,2,320000,David,Instagram,Cancelled,Transfer
1493,2024-04-16,Customer_214,San Isidro,Sports Backpack,Accessories,26000,1,26000,Lucas,Referral,Closed,Debit
1494,2024-01-30,Customer_67,Vicente Lopez,Captain Armband,Accessories,10000,1,10000,Lucas,WhatsApp,Pending,Debit
1495,2024-09-24,Customer_336,Olivos,Boca Jersey,Jersey,55000,1,55000,David,Instagram,Cancelled,Credit Card
1496,2024-04-07,Customer_222,Buenos Aires,Training Jacket,Training,78000,2,156000,Lucas,MercadoLibre,Cancelled,Debit
1497,2024-02-25,Customer_6,Buenos Aires,Argentina Jersey,Jersey,65000,2,130000,Martin,Referral,Pending,Cash
1498,2024-11-24,Customer_124,Olivos,River Jersey,Jersey,56000,2,112000,Lucas,WhatsApp,Cancelled,Cash
1499,2025-01-22,Customer_207,Buenos Aires,Training Jacket,Training,78000,3,234000,David,Referral,Pending,Debit
1500,2025-04-02,Customer_162,CABA,River Jersey,Jersey,56000,2,112000,Lucas,WhatsApp,Closed,Debit
1501,2024-01-01,Customer_47,San Isidro,Training Shorts,Shorts,28000,1,28000,Martin,MercadoLibre,Cancelled,Cash
1502,2025-04-12,Customer_175,Olivos,Gym Hoodie,Training,85000,3,255000,David,Instagram,Pending,Credit Card
1503,2025-04-29,Customer_337,Olivos,Training Jacket,Training,78000,2,156000,Martin,Referral,Closed,Transfer
1504,2024-08-15,Customer_2,Olivos,Captain Armband,Accessories,10000,3,30000,Lucas,MercadoLibre,Cancelled,Credit Card
1505,2024-02-16,Customer_85,Vicente Lopez,Football Socks,Accessories,12000,1,12000,David,Referral,Closed,Credit Card
1506,2024-07-11,Customer_62,Vicente Lopez,Training Pants,Training,62000,1,62000,David,Referral,Closed,Credit Card
1507,2024-02-17,Customer_325,San Isidro,River Jersey,Jersey,56000,2,112000,David,Referral,Pending,Cash
1508,2025-06-27,Customer_25,San Isidro,Compression Shorts,Shorts,35000,1,35000,Lucas,Referral,Cancelled,Cash
1509,2024-06-26,Customer_66,CABA,Football Socks,Accessories,12000,2,24000,Lucas,MercadoLibre,Cancelled,Debit
1510,2024-09-11,Customer_141,Vicente Lopez,Training Shorts,Shorts,28000,2,56000,Lucas,MercadoLibre,Pending,Cash
1511,2025-06-08,Customer_154,San Isidro,Argentina Jersey,Jersey,65000,2,130000,Lucas,Instagram,Closed,Cash
1512,2024-10-24,Customer_177,Buenos Aires,Training Pants,Training,62000,3,186000,Martin,Instagram,Cancelled,Credit Card
1513,2024-12-26,Customer_288,Vicente Lopez,Football Socks,Accessories,12000,1,12000,Martin,Referral,Cancelled,Credit Card
1514,2024-01-14,Customer_268,CABA,Sports Backpack,Accessories,26000,2,52000,David,Referral,Closed,Transfer
1515,2024-07-23,Customer_137,Buenos Aires,Gym Hoodie,Training,85000,1,85000,Lucas,MercadoLibre,Closed,Transfer
1516,2024-07-27,Customer_278,CABA,Football Socks,Accessories,12000,1,12000,Lucas,Referral,Closed,Cash
1517,2025-02-02,Customer_122,San Isidro,Football Socks,Accessories,12000,3,36000,Martin,MercadoLibre,Cancelled,Transfer
1518,2025-03-02,Customer_161,San Isidro,Training Shorts,Shorts,28000,2,56000,David,WhatsApp,Cancelled,Credit Card
1519,2025-03-29,Customer_116,Olivos,Nike Mercurial,Boots,145000,2,290000,Martin,Instagram,Cancelled,Cash
1520,2024-06-30,Customer_350,CABA,Adidas Predator,Boots,160000,2,320000,David,Instagram,Cancelled,Transfer
1521,2025-03-14,Customer_143,San Isidro,Training Shorts,Shorts,28000,1,28000,Lucas,Instagram,Closed,Credit Card
1522,2025-04-22,Customer_80,CABA,Boca Jersey,Jersey,55000,1,55000,David,MercadoLibre,Cancelled,Transfer
1523,2024-11-04,Customer_252,San Isidro,Captain Armband,Accessories,10000,3,30000,Martin,MercadoLibre,Closed,Credit Card
1524,2024-07-07,Customer_267,CABA,Training Jacket,Training,78000,1,78000,Martin,Instagram,Pending,Debit
1525,2024-08-14,Customer_110,Olivos,River Jersey,Jersey,56000,1,56000,Lucas,MercadoLibre,Pending,Cash
1526,2025-06-27,Customer_244,San Isidro,Captain Armband,Accessories,10000,2,20000,Martin,WhatsApp,Closed,Credit Card
1527,2024-09-06,Customer_21,Olivos,Compression Shorts,Shorts,35000,1,35000,Lucas,WhatsApp,Pending,Credit Card
1528,2024-10-16,Customer_13,San Isidro,Training Jacket,Training,78000,3,234000,Lucas,Referral,Pending,Transfer
1529,2024-07-16,Customer_165,San Isidro,Adidas Predator,Boots,160000,3,480000,David,WhatsApp,Closed,Transfer
1530,2024-08-03,Customer_344,Buenos Aires,Gym Hoodie,Training,85000,1,85000,Martin,Referral,Closed,Cash
1531,2025-03-21,Customer_332,CABA,Training Jacket,Training,78000,3,234000,Martin,Instagram,Closed,Debit
1532,2024-02-08,Customer_45,CABA,Football Socks,Accessories,12000,1,12000,David,Instagram,Pending,Transfer
1533,2024-09-21,Customer_209,Vicente Lopez,Training Pants,Training,62000,1,62000,Lucas,Referral,Pending,Credit Card
1534,2024-05-01,Customer_274,CABA,Boca Jersey,Jersey,55000,2,110000,Martin,WhatsApp,Cancelled,Transfer
1535,2025-01-01,Customer_258,CABA,Football Socks,Accessories,12000,1,12000,Lucas,MercadoLibre,Cancelled,Transfer
1536,2025-01-25,Customer_203,CABA,Adidas Predator,Boots,160000,2,320000,Lucas,Instagram,Cancelled,Cash
1537,2025-02-04,Customer_280,Olivos,Argentina Jersey,Jersey,65000,3,195000,Martin,Instagram,Pending,Credit Card
1538,2024-05-24,Customer_64,CABA,Boca Jersey,Jersey,55000,2,110000,David,Referral,Cancelled,Transfer
1539,2024-12-18,Customer_109,Vicente Lopez,Adidas Predator,Boots,160000,1,160000,Martin,Instagram,Closed,Cash
1540,2024-09-15,Customer_100,CABA,Nike Mercurial,Boots,145000,2,290000,David,WhatsApp,Cancelled,Debit
1541,2024-03-15,Customer_149,CABA,Gym Hoodie,Training,85000,2,170000,Lucas,WhatsApp,Closed,Debit
1542,2024-05-11,Customer_344,Buenos Aires,Puma Future,Boots,138000,1,138000,David,MercadoLibre,Cancelled,Transfer
1543,2025-05-12,Customer_231,Olivos,Nike Mercurial,Boots,145000,1,145000,Martin,MercadoLibre,Cancelled,Cash
1544,2025-01-08,Customer_162,Vicente Lopez,Training Pants,Training,62000,2,124000,David,WhatsApp,Pending,Cash
1545,2025-03-22,Customer_142,Olivos,Captain Armband,Accessories,10000,1,10000,David,MercadoLibre,Pending,Debit
1546,2024-11-08,Customer_250,San Isidro,Compression Shorts,Shorts,35000,1,35000,David,Instagram,Cancelled,Transfer
1547,2024-05-23,Customer_276,Buenos Aires,Sports Backpack,Accessories,26000,1,26000,Lucas,WhatsApp,Cancelled,Transfer
1548,2024-02-01,Customer_298,San Isidro,Boca Jersey,Jersey,55000,2,110000,Lucas,Instagram,Closed,Credit Card
1549,2025-04-28,Customer_335,Buenos Aires,Training Jacket,Training,78000,2,156000,Lucas,Referral,Closed,Credit Card
1550,2025-05-28,Customer_262,CABA,Argentina Jersey,Jersey,65000,2,130000,Lucas,MercadoLibre,Cancelled,Transfer
1551,2024-06-18,Customer_264,Buenos Aires,Gym Hoodie,Training,85000,1,85000,Lucas,Instagram,Closed,Cash
1552,2025-05-10,Customer_184,CABA,Football Socks,Accessories,12000,3,36000,David,Referral,Closed,Transfer
1553,2024-08-27,Customer_22,Buenos Aires,Adidas Predator,Boots,160000,1,160000,Martin,MercadoLibre,Pending,Debit
1554,2024-02-10,Customer_333,Olivos,Compression Shorts,Shorts,35000,1,35000,David,MercadoLibre,Cancelled,Credit Card
1555,2024-06-27,Customer_193,Vicente Lopez,Training Pants,Training,62000,2,124000,Lucas,WhatsApp,Cancelled,Credit Card
1556,2025-06-12,Customer_208,Olivos,Training Shorts,Shorts,28000,1,28000,Lucas,Referral,Pending,Transfer
1557,2025-03-26,Customer_85,Buenos Aires,Training Jacket,Training,78000,1,78000,David,MercadoLibre,Closed,Cash
1558,2025-01-05,Customer_309,CABA,Argentina Jersey,Jersey,65000,1,65000,Martin,Instagram,Pending,Credit Card
1559,2025-05-08,Customer_346,Vicente Lopez,Football Socks,Accessories,12000,1,12000,Lucas,Instagram,Cancelled,Cash
1560,2024-01-23,Customer_125,CABA,Gym Hoodie,Training,85000,2,170000,David,Instagram,Closed,Transfer
1561,2024-02-27,Customer_86,Olivos,Training Pants,Training,62000,1,62000,David,Referral,Cancelled,Transfer
1562,2024-10-17,Customer_44,Buenos Aires,Football Socks,Accessories,12000,3,36000,Lucas,Referral,Pending,Cash
1563,2024-05-26,Customer_299,Buenos Aires,Nike Mercurial,Boots,145000,2,290000,Martin,MercadoLibre,Closed,Credit Card
1564,2024-03-11,Customer_118,Vicente Lopez,Compression Shorts,Shorts,35000,2,70000,Lucas,Instagram,Closed,Transfer
1565,2025-05-31,Customer_215,Buenos Aires,Nike Mercurial,Boots,145000,2,290000,Martin,WhatsApp,Closed,Debit
1566,2024-02-09,Customer_273,San Isidro,Training Pants,Training,62000,2,124000,David,WhatsApp,Pending,Cash
1567,2024-01-02,Customer_348,Vicente Lopez,Training Pants,Training,62000,2,124000,Martin,Referral,Pending,Transfer
1568,2025-03-15,Customer_118,Vicente Lopez,Football Socks,Accessories,12000,2,24000,Lucas,MercadoLibre,Cancelled,Transfer
1569,2024-09-17,Customer_245,Buenos Aires,Training Shorts,Shorts,28000,1,28000,David,MercadoLibre,Cancelled,Debit
1570,2024-01-06,Customer_4,San Isidro,Adidas Predator,Boots,160000,1,160000,Martin,WhatsApp,Cancelled,Transfer
1571,2024-07-29,Customer_162,Vicente Lopez,Training Shorts,Shorts,28000,3,84000,Lucas,WhatsApp,Closed,Debit
1572,2024-09-16,Customer_134,San Isidro,Gym Hoodie,Training,85000,2,170000,Lucas,MercadoLibre,Cancelled,Credit Card
1573,2024-07-27,Customer_212,San Isidro,Gym Hoodie,Training,85000,2,170000,Martin,Referral,Closed,Credit Card
1574,2025-05-10,Customer_130,Olivos,Training Jacket,Training,78000,2,156000,Martin,MercadoLibre,Cancelled,Debit
1575,2024-05-01,Customer_118,Vicente Lopez,Football Socks,Accessories,12000,1,12000,Martin,Instagram,Closed,Cash
1576,2024-12-12,Customer_282,San Isidro,Training Jacket,Training,78000,2,156000,Martin,WhatsApp,Closed,Debit
1577,2024-04-03,Customer_75,Vicente Lopez,Gym Hoodie,Training,85000,1,85000,Martin,Referral,Closed,Transfer
1578,2025-01-14,Customer_41,San Isidro,Adidas Predator,Boots,160000,1,160000,David,Referral,Pending,Credit Card
1579,2024-02-28,Customer_90,Vicente Lopez,Football Socks,Accessories,12000,2,24000,Lucas,WhatsApp,Closed,Credit Card
1580,2025-06-06,Customer_265,Buenos Aires,Nike Mercurial,Boots,145000,1,145000,Martin,Instagram,Cancelled,Transfer
1581,2024-01-01,Customer_81,CABA,Puma Future,Boots,138000,1,138000,Lucas,Referral,Pending,Debit
1582,2024-07-24,Customer_266,CABA,Training Shorts,Shorts,28000,2,56000,Martin,WhatsApp,Closed,Credit Card
1583,2024-12-22,Customer_178,Olivos,Football Socks,Accessories,12000,2,24000,David,Instagram,Pending,Debit
1584,2024-09-24,Customer_90,Vicente Lopez,Training Pants,Training,62000,1,62000,Martin,WhatsApp,Cancelled,Transfer
1585,2024-12-14,Customer_60,San Isidro,Training Jacket,Training,78000,1,78000,Lucas,MercadoLibre,Cancelled,Debit
1586,2025-05-10,Customer_125,Olivos,Training Shorts,Shorts,28000,2,56000,Lucas,Referral,Cancelled,Transfer
1587,2024-09-21,Customer_35,Vicente Lopez,Compression Shorts,Shorts,35000,1,35000,Martin,Instagram,Cancelled,Cash
1588,2025-02-26,Customer_181,San Isidro,Captain Armband,Accessories,10000,1,10000,Martin,WhatsApp,Cancelled,Credit Card
1589,2024-04-05,Customer_205,Olivos,Nike Mercurial,Boots,145000,1,145000,David,Instagram,Pending,Credit Card
1590,2024-10-02,Customer_94,Buenos Aires,Puma Future,Boots,138000,1,138000,Lucas,Instagram,Closed,Cash
1591,2024-07-30,Customer_118,Buenos Aires,Sports Backpack,Accessories,26000,1,26000,David,MercadoLibre,Closed,Transfer
1592,2025-05-19,Customer_315,CABA,River Jersey,Jersey,56000,1,56000,Martin,WhatsApp,Pending,Credit Card
1593,2025-05-19,Customer_295,Olivos,Training Pants,Training,62000,1,62000,Lucas,Instagram,Cancelled,Credit Card
1594,2024-05-11,Customer_28,San Isidro,Training Shorts,Shorts,28000,1,28000,Lucas,Referral,Cancelled,Transfer
1595,2025-02-07,Customer_90,Vicente Lopez,Training Jacket,Training,78000,1,78000,David,Referral,Pending,Transfer
1596,2024-08-03,Customer_195,San Isidro,Boca Jersey,Jersey,55000,3,165000,David,MercadoLibre,Pending,Credit Card
1597,2024-09-26,Customer_122,Olivos,Argentina Jersey,Jersey,65000,2,130000,Lucas,MercadoLibre,Pending,Cash
1598,2024-08-03,Customer_215,Olivos,Compression Shorts,Shorts,35000,2,70000,Lucas,Referral,Pending,Debit
1599,2024-05-14,Customer_295,Buenos Aires,Argentina Jersey,Jersey,65000,2,130000,David,MercadoLibre,Closed,Debit
1600,2024-07-19,Customer_75,Buenos Aires,Sports Backpack,Accessories,26000,2,52000,Lucas,WhatsApp,Closed,Debit
1601,2025-06-13,Customer_274,Olivos,Compression Shorts,Shorts,35000,1,35000,Lucas,MercadoLibre,Pending,Transfer
1602,2024-06-16,Customer_31,Buenos Aires,Training Shorts,Shorts,28000,1,28000,Lucas,Referral,Cancelled,Transfer
1603,2024-12-08,Customer_134,Olivos,Compression Shorts,Shorts,35000,3,105000,Lucas,MercadoLibre,Pending,Transfer
1604,2024-12-25,Customer_348,San Isidro,Training Shorts,Shorts,28000,1,28000,David,Instagram,Pending,Credit Card
1605,2025-06-06,Customer_250,Vicente Lopez,Puma Future,Boots,138000,3,414000,David,Referral,Cancelled,Credit Card
1606,2024-05-28,Customer_86,Olivos,Compression Shorts,Shorts,35000,3,105000,Lucas,Referral,Closed,Transfer
1607,2024-08-21,Customer_161,Olivos,Argentina Jersey,Jersey,65000,1,65000,Martin,MercadoLibre,Cancelled,Credit Card
1608,2025-02-08,Customer_139,Vicente Lopez,Training Pants,Training,62000,3,186000,Lucas,Referral,Pending,Cash
1609,2024-05-08,Customer_121,Olivos,Argentina Jersey,Jersey,65000,1,65000,Martin,WhatsApp,Closed,Cash
1610,2024-04-07,Customer_33,Vicente Lopez,Training Shorts,Shorts,28000,1,28000,Martin,WhatsApp,Closed,Debit
1611,2024-04-16,Customer_135,San Isidro,Training Jacket,Training,78000,1,78000,David,WhatsApp,Cancelled,Debit
1612,2024-09-10,Customer_146,Vicente Lopez,Adidas Predator,Boots,160000,1,160000,Martin,Instagram,Closed,Cash
1613,2024-12-31,Customer_167,Vicente Lopez,Boca Jersey,Jersey,55000,1,55000,Lucas,MercadoLibre,Cancelled,Debit
1614,2024-06-30,Customer_303,San Isidro,Argentina Jersey,Jersey,65000,3,195000,Lucas,Referral,Cancelled,Credit Card
1615,2024-08-20,Customer_46,Vicente Lopez,Puma Future,Boots,138000,2,276000,Lucas,MercadoLibre,Pending,Credit Card
1616,2024-01-11,Customer_1,San Isidro,Argentina Jersey,Jersey,65000,1,65000,David,MercadoLibre,Pending,Debit
1617,2025-05-18,Customer_245,Olivos,Training Jacket,Training,78000,1,78000,David,Referral,Pending,Cash
1618,2025-01-17,Customer_97,Vicente Lopez,Captain Armband,Accessories,10000,1,10000,Martin,Referral,Pending,Cash
1619,2025-02-03,Customer_194,Buenos Aires,Argentina Jersey,Jersey,65000,3,195000,Lucas,WhatsApp,Pending,Cash
1620,2024-10-05,Customer_146,San Isidro,Training Jacket,Training,78000,2,156000,Lucas,Referral,Closed,Transfer
1621,2024-10-23,Customer_57,Vicente Lopez,Argentina Jersey,Jersey,65000,1,65000,Martin,Referral,Pending,Debit
1622,2024-01-20,Customer_78,CABA,Nike Mercurial,Boots,145000,1,145000,Martin,WhatsApp,Closed,Transfer
1623,2024-05-08,Customer_225,CABA,Adidas Predator,Boots,160000,1,160000,David,WhatsApp,Closed,Transfer
1624,2024-12-16,Customer_216,Olivos,Compression Shorts,Shorts,35000,1,35000,Lucas,MercadoLibre,Pending,Transfer
1625,2024-05-29,Customer_29,Olivos,Puma Future,Boots,138000,1,138000,Lucas,WhatsApp,Cancelled,Debit
1626,2024-09-13,Customer_196,CABA,Argentina Jersey,Jersey,65000,1,65000,David,Instagram,Pending,Debit
1627,2024-02-04,Customer_102,Vicente Lopez,Nike Mercurial,Boots,145000,3,435000,Martin,WhatsApp,Cancelled,Cash
1628,2024-11-15,Customer_166,Buenos Aires,Compression Shorts,Shorts,35000,2,70000,Martin,WhatsApp,Cancelled,Transfer
1629,2024-11-01,Customer_102,Olivos,Adidas Predator,Boots,160000,2,320000,David,Instagram,Closed,Cash
1630,2024-11-28,Customer_8,Buenos Aires,Gym Hoodie,Training,85000,2,170000,Lucas,WhatsApp,Pending,Cash
1631,2025-05-01,Customer_306,Buenos Aires,Boca Jersey,Jersey,55000,1,55000,Lucas,WhatsApp,Closed,Cash
1632,2024-12-12,Customer_321,CABA,Compression Shorts,Shorts,35000,1,35000,David,MercadoLibre,Cancelled,Cash
1633,2024-04-19,Customer_65,Vicente Lopez,Football Socks,Accessories,12000,2,24000,David,MercadoLibre,Cancelled,Credit Card
1634,2024-07-16,Customer_11,Vicente Lopez,Captain Armband,Accessories,10000,2,20000,Lucas,Instagram,Pending,Transfer
1635,2025-03-24,Customer_287,Olivos,Compression Shorts,Shorts,35000,3,105000,Martin,Referral,Closed,Cash
1636,2024-11-27,Customer_240,Olivos,Training Jacket,Training,78000,1,78000,Martin,Instagram,Closed,Cash
1637,2024-09-26,Customer_278,Olivos,Compression Shorts,Shorts,35000,1,35000,Lucas,WhatsApp,Cancelled,Debit
1638,2024-01-20,Customer_318,Olivos,Football Socks,Accessories,12000,1,12000,Martin,Instagram,Pending,Transfer
1639,2025-01-31,Customer_98,San Isidro,Gym Hoodie,Training,85000,2,170000,Martin,Referral,Cancelled,Cash
1640,2024-11-26,Customer_210,Olivos,Training Pants,Training,62000,1,62000,David,WhatsApp,Cancelled,Transfer
1641,2024-07-01,Customer_17,Buenos Aires,Boca Jersey,Jersey,55000,1,55000,David,Referral,Closed,Transfer
1642,2025-02-01,Customer_337,Vicente Lopez,Boca Jersey,Jersey,55000,2,110000,Martin,MercadoLibre,Closed,Credit Card
1643,2024-03-13,Customer_7,Buenos Aires,Nike Mercurial,Boots,145000,2,290000,Martin,Referral,Closed,Debit
1644,2024-03-03,Customer_185,San Isidro,Captain Armband,Accessories,10000,3,30000,Martin,Referral,Pending,Transfer
1645,2024-09-29,Customer_271,CABA,Sports Backpack,Accessories,26000,2,52000,Martin,WhatsApp,Pending,Transfer
1646,2024-04-09,Customer_52,Buenos Aires,Nike Mercurial,Boots,145000,2,290000,Martin,Referral,Closed,Cash
1647,2024-09-11,Customer_292,Buenos Aires,Training Jacket,Training,78000,3,234000,Martin,Referral,Cancelled,Transfer
1648,2025-01-01,Customer_346,Vicente Lopez,Captain Armband,Accessories,10000,3,30000,Martin,Referral,Closed,Cash
1649,2025-02-15,Customer_259,Olivos,Captain Armband,Accessories,10000,1,10000,Martin,Instagram,Cancelled,Debit
1650,2024-11-28,Customer_191,Vicente Lopez,Puma Future,Boots,138000,1,138000,Martin,Referral,Cancelled,Credit Card
1651,2024-08-07,Customer_193,San Isidro,Training Pants,Training,62000,1,62000,Martin,MercadoLibre,Pending,Debit
1652,2024-01-01,Customer_18,Olivos,Compression Shorts,Shorts,35000,2,70000,Martin,WhatsApp,Cancelled,Cash
1653,2024-11-03,Customer_114,Buenos Aires,Adidas Predator,Boots,160000,1,160000,Lucas,WhatsApp,Cancelled,Credit Card
1654,2024-06-07,Customer_49,CABA,Training Jacket,Training,78000,2,156000,Lucas,MercadoLibre,Closed,Cash
1655,2024-09-12,Customer_120,Olivos,Adidas Predator,Boots,160000,1,160000,Lucas,WhatsApp,Cancelled,Debit
1656,2024-03-20,Customer_167,Vicente Lopez,Training Pants,Training,62000,1,62000,David,Referral,Cancelled,Transfer
1657,2024-11-03,Customer_20,San Isidro,Training Pants,Training,62000,3,186000,Lucas,WhatsApp,Closed,Credit Card
1658,2025-03-02,Customer_62,Buenos Aires,Puma Future,Boots,138000,2,276000,Martin,WhatsApp,Cancelled,Debit
1659,2025-06-20,Customer_22,Olivos,Boca Jersey,Jersey,55000,1,55000,Martin,Instagram,Pending,Cash
1660,2025-02-06,Customer_229,San Isidro,Argentina Jersey,Jersey,65000,1,65000,Martin,WhatsApp,Closed,Debit
1661,2024-05-31,Customer_68,Olivos,Adidas Predator,Boots,160000,2,320000,David,Referral,Cancelled,Transfer
1662,2024-09-25,Customer_44,Vicente Lopez,Training Jacket,Training,78000,2,156000,Martin,Referral,Cancelled,Cash
1663,2025-05-07,Customer_287,Buenos Aires,Captain Armband,Accessories,10000,1,10000,Lucas,Referral,Cancelled,Cash
1664,2025-06-20,Customer_127,Buenos Aires,Training Jacket,Training,78000,2,156000,David,MercadoLibre,Pending,Credit Card
1665,2024-04-01,Customer_58,Vicente Lopez,Gym Hoodie,Training,85000,2,170000,Lucas,MercadoLibre,Pending,Cash
1666,2024-01-25,Customer_157,Buenos Aires,Puma Future,Boots,138000,1,138000,Lucas,Referral,Cancelled,Cash
1667,2024-08-27,Customer_103,Olivos,Compression Shorts,Shorts,35000,1,35000,David,WhatsApp,Closed,Transfer
1668,2024-05-31,Customer_148,CABA,Nike Mercurial,Boots,145000,2,290000,Lucas,WhatsApp,Pending,Debit
1669,2024-12-05,Customer_108,San Isidro,Compression Shorts,Shorts,35000,1,35000,David,Instagram,Cancelled,Credit Card
1670,2024-05-24,Customer_343,CABA,Training Jacket,Training,78000,2,156000,Lucas,WhatsApp,Pending,Cash
1671,2024-07-24,Customer_317,Olivos,Boca Jersey,Jersey,55000,1,55000,David,Referral,Cancelled,Transfer
1672,2024-10-04,Customer_340,Olivos,River Jersey,Jersey,56000,2,112000,David,WhatsApp,Pending,Debit
1673,2025-06-04,Customer_51,Olivos,Nike Mercurial,Boots,145000,2,290000,Lucas,WhatsApp,Closed,Cash
1674,2024-01-23,Customer_21,Buenos Aires,Training Jacket,Training,78000,2,156000,Martin,MercadoLibre,Pending,Debit
1675,2024-06-09,Customer_10,Olivos,Training Shorts,Shorts,28000,3,84000,Martin,MercadoLibre,Pending,Credit Card
1676,2024-10-09,Customer_32,Olivos,Nike Mercurial,Boots,145000,2,290000,Lucas,WhatsApp,Cancelled,Credit Card
1677,2024-12-15,Customer_202,Buenos Aires,Nike Mercurial,Boots,145000,1,145000,David,Referral,Cancelled,Cash
